0.1,13.850480094868711,0.1,12.951091803662909,24.039496816928576,19.441999628498714,0.1
0.1,12.795716717567526,13.809447706714181,13.313517818710935,22.437428407047186,17.647066674516356,0.1
0.1,12.68867193897362,13.02091017218174,13.48404318073943,23.012827460001223,18.48798478117719,0.1
0.1,12.267804384120502,13.436686773076296,13.334301752036,23.490154009872768,17.969077409214325,0.1
0.1,12.923471306461218,13.189494635285207,14.461090931947012,22.843833207407386,18.25798215261344,1.7646033647921295
0.1,13.136760155076104,13.82100772974904,0.1,24.063754981775176,18.67313354486215,2.1064238581758588
14.106250866828077,12.854529469697264,0.1,12.592902884777184,24.09822445774249,18.92337377416828,0.1
12.58407444850153,12.417426570101465,13.379893384982735,11.868088575002862,22.510496142822117,17.39677431091152,0.1
13.364877820637712,12.625216694165154,12.382408937985794,12.510036952887987,22.400330483464202,17.343826376265568,0.1
12.725758444886193,12.250604520916943,12.124572814655792,12.54701857278568,21.758288575540977,17.222353542889138,3.2847762626265995
13.161537169865463,12.622944358272225,12.212009285540391,13.604794623080124,23.216233744016527,17.56563532192359,1.736807531487184
13.497651916364905,13.025052284712231,13.025984479181757,0.1,23.81038260147337,18.590244136740704,0.1
13.418298188235424,12.870666311276729,0.1,12.39785274315452,23.451835582991055,18.581637431113787,0.1
12.393124799272478,12.050145445169266,13.134030319886524,11.759150701611869,23.236672451580148,17.811599532843452,0.1
12.262352839446333,12.254658643354077,12.272433485415338,11.395986350373763,21.586775175721172,17.01455737526475,0.1
12.212902169128938,11.75369994442363,11.653520557023182,12.145402318970035,21.18787921503895,16.867215502650655,1.7502768132994109
12.587329985810168,12.305853380837185,11.680209714850326,12.93086453408922,22.540133427888488,17.110500230858825,3.078543869142459
13.245657831791732,12.62330919242166,12.302879230096849,0.1,23.954257225285403,18.453789066842116,2.3037124903952924
13.201042283971015,12.827577219104894,0.1,11.976307758738361,23.249077350041446,18.748011744486828,0.1
11.981054096455509,11.838943632919051,12.873751830601648,12.32126097162762,22.57433088856358,17.19697124747892,0.1
11.985382449089382,12.50516999154337,11.997025159682273,12.124565347923491,21.799314801975743,17.515271108222972,0.1
11.67423971747203,12.147763464430842,11.635176526598858,12.310045080864759,22.77651463322289,17.472988012415648,0.1
12.148562265040093,11.62462549382978,12.21839767689263,12.558055812978061,23.14495565742667,17.78212176997451,2.039406339982545
13.139439872100555,12.657357727576883,12.580429789977094,0.1,23.516958053954923,18.11785203279265,0.1
12.695535679122505,12.889094318342726,0.1,11.732432284042563,22.843705580809274,17.647188008117418,0.1
12.307427549309663,11.533177778435924,11.97146824638579,12.021108626312955,21.67014302298648,16.725659218991414,0.1
11.247481496642193,12.294043482739875,11.028158771273125,12.485832531798827,22.83856873631163,17.407781203435775,0.1
11.928611646036853,12.591998502121394,12.040548910901189,11.567051363407604,23.61100020055449,19.057599916684794,0.1
11.796889615943925,12.298519820070712,12.304447501632291,12.734873762025067,22.381749250314474,17.478503485260983,0.4378040199576606
12.351837472311024,12.125178070206665,11.709842457655578,0.1,23.999716935059503,18.871497916873697,3.2486303306234516
12.498128337101809,0.1,0.1,12.020670615563073,23.735057493304804,19.055301202598848,0.1
11.55485555571327,0.1,12.325696014430816,12.486214122864592,23.092074106828317,17.379242900322804,0.1
11.658763145162583,0.1,12.202650366024793,12.577350203892244,23.756975902197023,18.88428284499486,0.1
12.13521058567306,0.1,12.387065529265865,12.355350209221639,23.525005354720644,18.811976508067545,1.7653314880387634
11.584420377306486,0.1,12.312810963069287,12.173766701517632,23.877817283164298,18.53081919588879,0.396
12.968137762785858,0.1,12.548744261893262,0.1,22.92044561405683,18.634870379567587,0.1
